"sup_cod_id","wk_type","pdn_date","pdn_unit_price","pdn_quantity","pdn_amount_paid","pdn_total_amount","pdn_num_week","pdn_year","pdn_month","pdn_day"
SUP0210104,Transporte,"2024-01-03",0.05,"106",0,5.300000000000001,1,2024,1,3
SUP0220106,Productor,"2024-01-03",0.65,"629",0,408.85,1,2024,1,3
SUP0230091,Productor,"2024-01-03",2.25,"48",0,108.0,1,2024,1,3
SUP0010004,Productor,"2024-01-04",0.55,"40",0,22.0,1,2024,1,4
SUP0020009,Productor,"2024-01-04",0.55,"150",0,82.5,1,2024,1,4
SUP0030040,Productor,"2024-01-04",0.55,"64",0,35.2,1,2024,1,4
SUP0040040,Transporte,"2024-01-04",0.05,"254",0,12.700000000000001,1,2024,1,4
SUP0050100,Productor,"2024-01-04",0.58,"224",0,129.92,1,2024,1,4
SUP0060101,Transporte,"2024-01-04",0.05,"224",0,11.200000000000001,1,2024,1,4
SUP0070043,Productor,"2024-01-04",0.55,"43",0,23.650000000000002,1,2024,1,4
SUP0080045,Productor,"2024-01-04",0.55,"30",0,16.5,1,2024,1,4
SUP0090081,Productor,"2024-01-04",0.55,"72",0,39.6,1,2024,1,4
SUP0100080,Productor,"2024-01-04",0.55,"26",0,14.3,1,2024,1,4
SUP0110083,Productor,"2024-01-04",0.65,"216",0,140.4,1,2024,1,4
SUP0120053,Productor,"2024-01-04",0.58,"140",0,81.19999999999999,1,2024,1,4
SUP0130064,Productor,"2024-01-04",0.55,"45",0,24.750000000000004,1,2024,1,4
SUP0140044,Productor,"2024-01-04",0.55,"23",0,12.65,1,2024,1,4
SUP0160103,Transporte,"2024-01-04",0.05,"595",0,29.75,1,2024,1,4
SUP0170068,Productor,"2024-01-04",0.65,"549",0,356.85,1,2024,1,4
SUP0200104,Productor,"2024-01-04",0.58,"106",0,61.48,1,2024,1,4
SUP0210104,Transporte,"2024-01-04",0.05,"106",0,5.300000000000001,1,2024,1,4
SUP0010004,Productor,"2024-01-05",0.55,"38",0,20.900000000000002,1,2024,1,5
SUP0020009,Productor,"2024-01-05",0.55,"160",0,88.0,1,2024,1,5
SUP0030040,Productor,"2024-01-05",0.55,"60",0,33.0,1,2024,1,5
SUP0040040,Transporte,"2024-01-05",0.05,"258",0,12.9,1,2024,1,5
SUP0050100,Productor,"2024-01-05",0.58,"245",0,142.1,1,2024,1,5
SUP0060101,Transporte,"2024-01-05",0.05,"245",0,12.25,1,2024,1,5
SUP0070043,Productor,"2024-01-05",0.55,"46",0,25.3,1,2024,1,5
SUP0080045,Productor,"2024-01-05",0.55,"26",0,14.3,1,2024,1,5
SUP0090081,Productor,"2024-01-05",0.55,"75",0,41.25,1,2024,1,5
SUP0100080,Productor,"2024-01-05",0.55,"28",0,15.400000000000002,1,2024,1,5
SUP0110083,Productor,"2024-01-05",0.65,"215",0,139.75,1,2024,1,5
SUP0120053,Productor,"2024-01-05",0.58,"149",0,86.41999999999999,1,2024,1,5
SUP0130064,Productor,"2024-01-05",0.55,"36",0,19.8,1,2024,1,5
SUP0140044,Productor,"2024-01-05",0.55,"26",0,14.3,1,2024,1,5
SUP0160103,Transporte,"2024-01-05",0.05,"601",0,30.05,1,2024,1,5
SUP0200104,Productor,"2024-01-05",0.58,"117",0,67.86,1,2024,1,5
SUP0210104,Transporte,"2024-01-05",0.05,"117",0,5.8500000000000005,1,2024,1,5
SUP0230091,Productor,"2024-01-05",2.25,"53",0,119.25,1,2024,1,5
SUP0010004,Productor,"2024-01-06",0.55,"39",0,21.450000000000003,1,2024,1,6
SUP0020009,Productor,"2024-01-06",0.55,"160",0,88.0,1,2024,1,6
SUP0030040,Productor,"2024-01-06",0.55,"53",0,29.150000000000002,1,2024,1,6
SUP0040040,Transporte,"2024-01-06",0.05,"252",0,12.600000000000001,1,2024,1,6
SUP0050100,Productor,"2024-01-06",0.58,"251",0,145.57999999999998,1,2024,1,6
SUP0060101,Transporte,"2024-01-06",0.05,"251",0,12.55,1,2024,1,6
SUP0070043,Productor,"2024-01-06",0.55,"45",0,24.750000000000004,1,2024,1,6
SUP0080045,Productor,"2024-01-06",0.55,"30",0,16.5,1,2024,1,6
SUP0090081,Productor,"2024-01-06",0.55,"80",0,44.0,1,2024,1,6
SUP0100080,Productor,"2024-01-06",0.55,"24",0,13.200000000000001,1,2024,1,6
SUP0110083,Productor,"2024-01-06",0.65,"209",0,135.85,1,2024,1,6
SUP0120053,Productor,"2024-01-06",0.58,"140",0,81.19999999999999,1,2024,1,6
SUP0130064,Productor,"2024-01-06",0.55,"49",0,26.950000000000003,1,2024,1,6
SUP0140044,Productor,"2024-01-06",0.55,"19",0,10.450000000000001,1,2024,1,6
SUP0160103,Transporte,"2024-01-06",0.05,"596",0,29.8,1,2024,1,6
SUP0170068,Productor,"2024-01-06",0.65,"558",0,362.7,1,2024,1,6
SUP0200104,Productor,"2024-01-06",0.58,"119",0,69.02,1,2024,1,6
SUP0210104,Transporte,"2024-01-06",0.05,"119",0,5.95,1,2024,1,6
SUP0230091,Productor,"2024-01-06",2.25,"34",0,76.5,1,2024,1,6
SUP0010004,Productor,"2024-01-07",0.55,"39",0,21.450000000000003,1,2024,1,7
SUP0020009,Productor,"2024-01-07",0.55,"157",0,86.35000000000001,1,2024,1,7
SUP0030040,Productor,"2024-01-07",0.55,"36",0,19.8,1,2024,1,7
SUP0040040,Transporte,"2024-01-07",0.05,"232",0,11.600000000000001,1,2024,1,7
SUP0050100,Productor,"2024-01-07",0.58,"243",0,140.94,1,2024,1,7
SUP0060101,Transporte,"2024-01-07",0.05,"243",0,12.15,1,2024,1,7
SUP0070043,Productor,"2024-01-07",0.55,"40",0,22.0,1,2024,1,7
SUP0080045,Productor,"2024-01-07",0.55,"27",0,14.850000000000001,1,2024,1,7
SUP0090081,Productor,"2024-01-07",0.55,"71",0,39.050000000000004,1,2024,1,7
SUP0100080,Productor,"2024-01-07",0.55,"28",0,15.400000000000002,1,2024,1,7
SUP0110083,Productor,"2024-01-07",0.65,"218",0,141.70000000000002,1,2024,1,7
SUP0120053,Productor,"2024-01-07",0.58,"147",0,85.25999999999999,1,2024,1,7
SUP0130064,Productor,"2024-01-07",0.55,"31",0,17.05,1,2024,1,7
SUP0140044,Productor,"2024-01-07",0.55,"27",0,14.850000000000001,1,2024,1,7
SUP0160103,Transporte,"2024-01-07",0.05,"589",0,29.450000000000003,1,2024,1,7
SUP0200104,Productor,"2024-01-07",0.58,"115",0,66.69999999999999,1,2024,1,7
SUP0210104,Transporte,"2024-01-07",0.05,"115",0,5.75,1,2024,1,7
SUP0010004,Productor,"2024-01-08",0.55,"39",0,21.450000000000003,2,2024,1,8
SUP0020009,Productor,"2024-01-08",0.55,"160",0,88.0,2,2024,1,8
SUP0030040,Productor,"2024-01-08",0.55,"72",0,39.6,2,2024,1,8
SUP0040040,Transporte,"2024-01-08",0.05,"271",0,13.55,2,2024,1,8
SUP0050100,Productor,"2024-01-08",0.58,"240",0,139.2,2,2024,1,8
SUP0060101,Transporte,"2024-01-08",0.05,"240",0,12.0,2,2024,1,8
SUP0070043,Productor,"2024-01-08",0.55,"40",0,22.0,2,2024,1,8
SUP0080045,Productor,"2024-01-08",0.55,"28",0,15.400000000000002,2,2024,1,8
SUP0090081,Productor,"2024-01-08",0.55,"67",0,36.85,2,2024,1,8
SUP0100080,Productor,"2024-01-08",0.55,"27",0,14.850000000000001,2,2024,1,8
SUP0110083,Productor,"2024-01-08",0.65,"240",0,156.0,2,2024,1,8
SUP0120053,Productor,"2024-01-08",0.58,"148",0,85.83999999999999,2,2024,1,8
SUP0130064,Productor,"2024-01-08",0.55,"47",0,25.85,2,2024,1,8
SUP0140044,Productor,"2024-01-08",0.55,"23",0,12.65,2,2024,1,8
SUP0160103,Transporte,"2024-01-08",0.05,"620",0,31.0,2,2024,1,8
SUP0170068,Productor,"2024-01-08",0.65,"611",0,397.15000000000003,2,2024,1,8
SUP0180095,Productor,"2024-01-08",0.65,"400",0,260.0,2,2024,1,8
SUP0190095,Transporte,"2024-01-08",0.04,"400",0,16.0,2,2024,1,8
SUP0200104,Productor,"2024-01-08",0.58,"117",0,67.86,2,2024,1,8
SUP0210104,Transporte,"2024-01-08",0.05,"117",0,5.8500000000000005,2,2024,1,8
SUP0230091,Productor,"2024-01-08",2.25,"60",0,135.0,2,2024,1,8
SUP0010004,Productor,"2024-01-09",0.55,"39",0,21.450000000000003,2,2024,1,9
SUP0020009,Productor,"2024-01-09",0.55,"156",0,85.80000000000001,2,2024,1,9
SUP0030040,Productor,"2024-01-09",0.55,"47",0,25.85,2,2024,1,9
SUP0040040,Transporte,"2024-01-09",0.05,"242",0,12.100000000000001,2,2024,1,9
SUP0050100,Productor,"2024-01-09",0.58,"250",0,145.0,2,2024,1,9
SUP0060101,Transporte,"2024-01-09",0.05,"250",0,12.5,2,2024,1,9
SUP0070043,Productor,"2024-01-09",0.55,"37",0,20.35,2,2024,1,9
SUP0080045,Productor,"2024-01-09",0.55,"21",0,11.55,2,2024,1,9
SUP0090081,Productor,"2024-01-09",0.55,"79",0,43.45,2,2024,1,9
SUP0100080,Productor,"2024-01-09",0.55,"24",0,13.200000000000001,2,2024,1,9
SUP0110083,Productor,"2024-01-09",0.65,"236",0,153.4,2,2024,1,9
SUP0120053,Productor,"2024-01-09",0.58,"149",0,86.41999999999999,2,2024,1,9
SUP0130064,Productor,"2024-01-09",0.55,"46",0,25.3,2,2024,1,9
SUP0140044,Productor,"2024-01-09",0.55,"23",0,12.65,2,2024,1,9
SUP0160103,Transporte,"2024-01-09",0.05,"615",0,30.75,2,2024,1,9
SUP0200104,Productor,"2024-01-09",0.58,"115",0,66.69999999999999,2,2024,1,9
SUP0210104,Transporte,"2024-01-09",0.05,"115",0,5.75,2,2024,1,9
SUP0010004,Productor,"2024-01-10",0.55,"40",0,22.0,2,2024,1,10
SUP0020009,Productor,"2024-01-10",0.55,"160",0,88.0,2,2024,1,10
SUP0030040,Productor,"2024-01-10",0.55,"40",0,22.0,2,2024,1,10
SUP0040040,Transporte,"2024-01-10",0.05,"240",0,12.0,2,2024,1,10
SUP0050100,Productor,"2024-01-10",0.58,"240",0,139.2,2,2024,1,10
SUP0060101,Transporte,"2024-01-10",0.05,"240",0,12.0,2,2024,1,10
SUP0070043,Productor,"2024-01-10",0.55,"40",0,22.0,2,2024,1,10
SUP0080045,Productor,"2024-01-10",0.55,"27",0,14.850000000000001,2,2024,1,10
SUP0090081,Productor,"2024-01-10",0.55,"77",0,42.35,2,2024,1,10
SUP0100080,Productor,"2024-01-10",0.55,"34",0,18.700000000000003,2,2024,1,10
SUP0110083,Productor,"2024-01-10",0.65,"210",0,136.5,2,2024,1,10
SUP0120053,Productor,"2024-01-10",0.58,"145",0,84.1,2,2024,1,10
SUP0130064,Productor,"2024-01-10",0.55,"51",0,28.05,2,2024,1,10
SUP0140044,Productor,"2024-01-10",0.55,"19",0,10.450000000000001,2,2024,1,10
SUP0160103,Transporte,"2024-01-10",0.05,"603",0,30.150000000000002,2,2024,1,10
SUP0170068,Productor,"2024-01-10",0.65,"563",0,365.95,2,2024,1,10
SUP0180095,Productor,"2024-01-10",0.65,"400",0,260.0,2,2024,1,10
SUP0190095,Transporte,"2024-01-10",0.04,"400",0,16.0,2,2024,1,10
SUP0200104,Productor,"2024-01-10",0.58,"102",0,59.16,2,2024,1,10
SUP0210104,Transporte,"2024-01-10",0.05,"102",0,5.1000000000000005,2,2024,1,10
SUP0220106,Productor,"2024-01-10",0.65,"574",0,373.1,2,2024,1,10
SUP0230091,Productor,"2024-01-10",2.25,"61",0,137.25,2,2024,1,10
SUP0010004,Productor,"2024-01-11",0.55,"40",0,22.0,2,2024,1,11
SUP0020009,Productor,"2024-01-11",0.55,"160",0,88.0,2,2024,1,11
SUP0030040,Productor,"2024-01-11",0.55,"33",0,18.150000000000002,2,2024,1,11
SUP0040040,Transporte,"2024-01-11",0.05,"233",0,11.65,2,2024,1,11
SUP0050100,Productor,"2024-01-11",0.58,"225",0,130.5,2,2024,1,11
SUP0060101,Transporte,"2024-01-11",0.05,"225",0,11.25,2,2024,1,11
SUP0070043,Productor,"2024-01-11",0.55,"40",0,22.0,2,2024,1,11
SUP0080045,Productor,"2024-01-11",0.55,"26",0,14.3,2,2024,1,11
SUP0090081,Productor,"2024-01-11",0.55,"64",0,35.2,2,2024,1,11
SUP0100080,Productor,"2024-01-11",0.55,"24",0,13.200000000000001,2,2024,1,11
SUP0110083,Productor,"2024-01-11",0.65,"210",0,136.5,2,2024,1,11
SUP0120053,Productor,"2024-01-11",0.58,"157",0,91.05999999999999,2,2024,1,11
SUP0130064,Productor,"2024-01-11",0.55,"45",0,24.750000000000004,2,2024,1,11
SUP0140044,Productor,"2024-01-11",0.55,"20",0,11.0,2,2024,1,11
SUP0160103,Transporte,"2024-01-11",0.05,"586",0,29.3,2,2024,1,11
SUP0200104,Productor,"2024-01-11",0.58,"107",0,62.059999999999995,2,2024,1,11
SUP0210104,Transporte,"2024-01-11",0.05,"107",0,5.3500000000000005,2,2024,1,11
SUP0010004,Productor,"2024-01-12",0.55,"37",0,20.35,2,2024,1,12
SUP0020009,Productor,"2024-01-12",0.55,"160",0,88.0,2,2024,1,12
SUP0030040,Productor,"2024-01-12",0.55,"68",0,37.400000000000006,2,2024,1,12
SUP0040040,Transporte,"2024-01-12",0.05,"265",0,13.25,2,2024,1,12
SUP0050100,Productor,"2024-01-12",0.58,"224",0,129.92,2,2024,1,12
SUP0060101,Transporte,"2024-01-12",0.05,"224",0,11.200000000000001,2,2024,1,12
SUP0070043,Productor,"2024-01-12",0.55,"40",0,22.0,2,2024,1,12
SUP0080045,Productor,"2024-01-12",0.55,"26",0,14.3,2,2024,1,12
SUP0090081,Productor,"2024-01-12",0.55,"80",0,44.0,2,2024,1,12
SUP0100080,Productor,"2024-01-12",0.55,"31",0,17.05,2,2024,1,12
SUP0110083,Productor,"2024-01-12",0.65,"218",0,141.70000000000002,2,2024,1,12
SUP0120053,Productor,"2024-01-12",0.58,"146",0,84.67999999999999,2,2024,1,12
SUP0130064,Productor,"2024-01-12",0.55,"45",0,24.750000000000004,2,2024,1,12
SUP0140044,Productor,"2024-01-12",0.55,"22",0,12.100000000000001,2,2024,1,12
SUP0160103,Transporte,"2024-01-12",0.05,"608",0,30.400000000000002,2,2024,1,12
SUP0170068,Productor,"2024-01-12",0.65,"552",0,358.8,2,2024,1,12
SUP0180095,Productor,"2024-01-12",0.65,"402",0,261.3,2,2024,1,12
SUP0190095,Transporte,"2024-01-12",0.04,"402",0,16.080000000000002,2,2024,1,12
SUP0200104,Productor,"2024-01-12",0.58,"105",0,60.9,2,2024,1,12
SUP0210104,Transporte,"2024-01-12",0.05,"105",0,5.25,2,2024,1,12
SUP0230091,Productor,"2024-01-12",2.25,"61",0,137.25,2,2024,1,12
SUP0010004,Productor,"2024-01-13",0.55,"37",0,20.35,2,2024,1,13
SUP0020009,Productor,"2024-01-13",0.55,"160",0,88.0,2,2024,1,13
SUP0030040,Productor,"2024-01-13",0.55,"44",0,24.200000000000003,2,2024,1,13
SUP0040040,Transporte,"2024-01-13",0.05,"241",0,12.05,2,2024,1,13
SUP0050100,Productor,"2024-01-13",0.58,"233",0,135.14,2,2024,1,13
SUP0060101,Transporte,"2024-01-13",0.05,"233",0,11.65,2,2024,1,13
SUP0070043,Productor,"2024-01-13",0.55,"40",0,22.0,2,2024,1,13
SUP0080045,Productor,"2024-01-13",0.55,"28",0,15.400000000000002,2,2024,1,13
SUP0090081,Productor,"2024-01-13",0.55,"73",0,40.150000000000006,2,2024,1,13
SUP0100080,Productor,"2024-01-13",0.55,"32",0,17.6,2,2024,1,13
SUP0110083,Productor,"2024-01-13",0.65,"210",0,136.5,2,2024,1,13
SUP0120053,Productor,"2024-01-13",0.58,"141",0,81.78,2,2024,1,13
SUP0130064,Productor,"2024-01-13",0.55,"49",0,26.950000000000003,2,2024,1,13
SUP0140044,Productor,"2024-01-13",0.55,"26",0,14.3,2,2024,1,13
SUP0160103,Transporte,"2024-01-13",0.05,"599",0,29.950000000000003,2,2024,1,13
SUP0170068,Productor,"2024-01-13",0.65,"283",0,183.95000000000002,2,2024,1,13
SUP0200104,Productor,"2024-01-13",0.58,"112",0,64.96,2,2024,1,13
SUP0210104,Transporte,"2024-01-13",0.05,"112",0,5.6000000000000005,2,2024,1,13
SUP0010004,Productor,"2024-01-14",0.55,"40",0,22.0,2,2024,1,14
SUP0020009,Productor,"2024-01-14",0.55,"160",0,88.0,2,2024,1,14
SUP0030040,Productor,"2024-01-14",0.55,"39",0,21.450000000000003,2,2024,1,14
SUP0040040,Transporte,"2024-01-14",0.05,"239",0,11.950000000000001,2,2024,1,14
SUP0050100,Productor,"2024-01-14",0.58,"250",0,145.0,2,2024,1,14
SUP0060101,Transporte,"2024-01-14",0.05,"250",0,12.5,2,2024,1,14
SUP0070043,Productor,"2024-01-14",0.55,"42",0,23.1,2,2024,1,14
SUP0080045,Productor,"2024-01-14",0.55,"28",0,15.400000000000002,2,2024,1,14
SUP0090081,Productor,"2024-01-14",0.55,"76",0,41.800000000000004,2,2024,1,14
SUP0100080,Productor,"2024-01-14",0.55,"36",0,19.8,2,2024,1,14
SUP0110083,Productor,"2024-01-14",0.65,"80",0,52.0,2,2024,1,14
SUP0120053,Productor,"2024-01-14",0.58,"120",0,69.6,2,2024,1,14
SUP0130064,Productor,"2024-01-14",0.55,"48",0,26.400000000000002,2,2024,1,14
SUP0140044,Productor,"2024-01-14",0.55,"28",0,15.400000000000002,2,2024,1,14
SUP0160103,Transporte,"2024-01-14",0.05,"458",0,22.900000000000002,2,2024,1,14
SUP0200104,Productor,"2024-01-14",0.58,"113",0,65.53999999999999,2,2024,1,14
SUP0210104,Transporte,"2024-01-14",0.05,"113",0,5.65,2,2024,1,14
SUP0010004,Productor,"2024-01-15",0.55,"39",0,21.450000000000003,3,2024,1,15
SUP0020009,Productor,"2024-01-15",0.55,"160",0,88.0,3,2024,1,15
SUP0030040,Productor,"2024-01-15",0.55,"74",0,40.7,3,2024,1,15
SUP0040040,Transporte,"2024-01-15",0.05,"273",0,13.65,3,2024,1,15
SUP0050100,Productor,"2024-01-15",0.58,"226",0,131.07999999999998,3,2024,1,15
SUP0060101,Transporte,"2024-01-15",0.05,"226",0,11.3,3,2024,1,15
SUP0070043,Productor,"2024-01-15",0.55,"43",0,23.650000000000002,3,2024,1,15
SUP0080045,Productor,"2024-01-15",0.55,"28",0,15.400000000000002,3,2024,1,15
SUP0090081,Productor,"2024-01-15",0.55,"75",0,41.25,3,2024,1,15
SUP0100080,Productor,"2024-01-15",0.55,"38",0,20.900000000000002,3,2024,1,15
SUP0110083,Productor,"2024-01-15",0.65,"222",0,144.3,3,2024,1,15
SUP0120053,Productor,"2024-01-15",0.58,"146",0,84.67999999999999,3,2024,1,15
SUP0130064,Productor,"2024-01-15",0.55,"49",0,26.950000000000003,3,2024,1,15
SUP0140044,Productor,"2024-01-15",0.55,"9",0,4.95,3,2024,1,15
SUP0160103,Transporte,"2024-01-15",0.05,"610",0,30.5,3,2024,1,15
SUP0170068,Productor,"2024-01-15",0.65,"564",0,366.6,3,2024,1,15
SUP0180095,Productor,"2024-01-15",0.65,"400",0,260.0,3,2024,1,15
SUP0190095,Transporte,"2024-01-15",0.04,"400",0,16.0,3,2024,1,15
SUP0200104,Productor,"2024-01-15",0.58,"112",0,64.96,3,2024,1,15
SUP0210104,Transporte,"2024-01-15",0.05,"112",0,5.6000000000000005,3,2024,1,15
SUP0220106,Productor,"2024-01-15",0.65,"891",0,579.15,3,2024,1,15
SUP0230091,Productor,"2024-01-15",2.25,"58",0,130.5,3,2024,1,15
SUP0010004,Productor,"2024-01-16",0.55,"37",0,20.35,3,2024,1,16
SUP0020009,Productor,"2024-01-16",0.55,"160",0,88.0,3,2024,1,16
SUP0030040,Productor,"2024-01-16",0.55,"93",0,51.150000000000006,3,2024,1,16
SUP0040040,Transporte,"2024-01-16",0.05,"290",0,14.5,3,2024,1,16
SUP0050100,Productor,"2024-01-16",0.58,"255",0,147.89999999999998,3,2024,1,16
SUP0060101,Transporte,"2024-01-16",0.05,"255",0,12.75,3,2024,1,16
SUP0070043,Productor,"2024-01-16",0.55,"40",0,22.0,3,2024,1,16
SUP0080045,Productor,"2024-01-16",0.55,"23",0,12.65,3,2024,1,16
SUP0090081,Productor,"2024-01-16",0.55,"78",0,42.900000000000006,3,2024,1,16
SUP0100080,Productor,"2024-01-16",0.55,"26",0,14.3,3,2024,1,16
SUP0110083,Productor,"2024-01-16",0.65,"210",0,136.5,3,2024,1,16
SUP0120053,Productor,"2024-01-16",0.58,"140",0,81.19999999999999,3,2024,1,16
SUP0130064,Productor,"2024-01-16",0.55,"50",0,27.500000000000004,3,2024,1,16
SUP0140044,Productor,"2024-01-16",0.55,"21",0,11.55,3,2024,1,16
SUP0160103,Transporte,"2024-01-16",0.05,"588",0,29.400000000000002,3,2024,1,16
SUP0200104,Productor,"2024-01-16",0.58,"99",0,57.419999999999995,3,2024,1,16
SUP0210104,Transporte,"2024-01-16",0.05,"99",0,4.95,3,2024,1,16
SUP0010004,Productor,"2024-01-17",0.55,"36",0,19.8,3,2024,1,17
SUP0020009,Productor,"2024-01-17",0.55,"160",0,88.0,3,2024,1,17
SUP0030040,Productor,"2024-01-17",0.55,"83",0,45.650000000000006,3,2024,1,17
SUP0040040,Transporte,"2024-01-17",0.05,"279",0,13.950000000000001,3,2024,1,17
SUP0050100,Productor,"2024-01-17",0.58,"265",0,153.7,3,2024,1,17
SUP0060101,Transporte,"2024-01-17",0.05,"265",0,13.25,3,2024,1,17
SUP0070043,Productor,"2024-01-17",0.55,"43",0,23.650000000000002,3,2024,1,17
SUP0080045,Productor,"2024-01-17",0.55,"26",0,14.3,3,2024,1,17
SUP0090081,Productor,"2024-01-17",0.55,"74",0,40.7,3,2024,1,17
SUP0100080,Productor,"2024-01-17",0.55,"34",0,18.700000000000003,3,2024,1,17
SUP0110083,Productor,"2024-01-17",0.65,"222",0,144.3,3,2024,1,17
SUP0120053,Productor,"2024-01-17",0.58,"134",0,77.72,3,2024,1,17
SUP0130064,Productor,"2024-01-17",0.55,"44",0,24.200000000000003,3,2024,1,17
SUP0140044,Productor,"2024-01-17",0.55,"18",0,9.9,3,2024,1,17
SUP0160103,Transporte,"2024-01-17",0.05,"595",0,29.75,3,2024,1,17
SUP0170068,Productor,"2024-01-17",0.65,"527",0,342.55,3,2024,1,17
SUP0180095,Productor,"2024-01-17",0.65,"400",0,260.0,3,2024,1,17
SUP0190095,Transporte,"2024-01-17",0.04,"400",0,16.0,3,2024,1,17
SUP0200104,Productor,"2024-01-17",0.58,"109",0,63.22,3,2024,1,17
SUP0210104,Transporte,"2024-01-17",0.05,"109",0,5.45,3,2024,1,17
SUP0220106,Productor,"2024-01-17",0.65,"1121",0,728.65,3,2024,1,17
SUP0230091,Productor,"2024-01-17",2.25,"50",0,112.5,3,2024,1,17
SUP0010004,Productor,"2024-01-18",0.55,"34",0,18.700000000000003,3,2024,1,18
SUP0020009,Productor,"2024-01-18",0.55,"155",0,85.25,3,2024,1,18
SUP0030040,Productor,"2024-01-18",0.55,"48",0,26.400000000000002,3,2024,1,18
SUP0040040,Transporte,"2024-01-18",0.05,"237",0,11.850000000000001,3,2024,1,18
SUP0050100,Productor,"2024-01-18",0.58,"235",0,136.29999999999998,3,2024,1,18
SUP0060101,Transporte,"2024-01-18",0.05,"235",0,11.75,3,2024,1,18
SUP0070043,Productor,"2024-01-18",0.55,"40",0,22.0,3,2024,1,18
SUP0080045,Productor,"2024-01-18",0.55,"25",0,13.750000000000002,3,2024,1,18
SUP0090081,Productor,"2024-01-18",0.55,"78",0,42.900000000000006,3,2024,1,18
SUP0100080,Productor,"2024-01-18",0.55,"28",0,15.400000000000002,3,2024,1,18
SUP0110083,Productor,"2024-01-18",0.65,"213",0,138.45000000000002,3,2024,1,18
SUP0120053,Productor,"2024-01-18",0.58,"135",0,78.3,3,2024,1,18
SUP0130064,Productor,"2024-01-18",0.55,"48",0,26.400000000000002,3,2024,1,18
SUP0140044,Productor,"2024-01-18",0.55,"24",0,13.200000000000001,3,2024,1,18
SUP0160103,Transporte,"2024-01-18",0.05,"591",0,29.55,3,2024,1,18
SUP0200104,Productor,"2024-01-18",0.58,"110",0,63.8,3,2024,1,18
SUP0210104,Transporte,"2024-01-18",0.05,"110",0,5.5,3,2024,1,18
SUP0010004,Productor,"2024-01-19",0.55,"40",0,22.0,3,2024,1,19
SUP0020009,Productor,"2024-01-19",0.55,"155",0,85.25,3,2024,1,19
SUP0030040,Productor,"2024-01-19",0.55,"54",0,29.700000000000003,3,2024,1,19
SUP0040040,Transporte,"2024-01-19",0.05,"249",0,12.450000000000001,3,2024,1,19
SUP0050100,Productor,"2024-01-19",0.58,"259",0,150.22,3,2024,1,19
SUP0060101,Transporte,"2024-01-19",0.05,"259",0,12.950000000000001,3,2024,1,19
SUP0070043,Productor,"2024-01-19",0.55,"40",0,22.0,3,2024,1,19
SUP0080045,Productor,"2024-01-19",0.55,"23",0,12.65,3,2024,1,19
SUP0090081,Productor,"2024-01-19",0.55,"75",0,41.25,3,2024,1,19
SUP0100080,Productor,"2024-01-19",0.55,"28",0,15.400000000000002,3,2024,1,19
SUP0110083,Productor,"2024-01-19",0.65,"213",0,138.45000000000002,3,2024,1,19
SUP0120053,Productor,"2024-01-19",0.58,"140",0,81.19999999999999,3,2024,1,19
SUP0130064,Productor,"2024-01-19",0.55,"48",0,26.400000000000002,3,2024,1,19
SUP0140044,Productor,"2024-01-19",0.55,"27",0,14.850000000000001,3,2024,1,19
SUP0160103,Transporte,"2024-01-19",0.05,"594",0,29.700000000000003,3,2024,1,19
SUP0170068,Productor,"2024-01-19",0.65,"547",0,355.55,3,2024,1,19
SUP0180095,Productor,"2024-01-19",0.65,"404",0,262.6,3,2024,1,19
SUP0190095,Transporte,"2024-01-19",0.04,"404",0,16.16,3,2024,1,19
SUP0200104,Productor,"2024-01-19",0.58,"106",0,61.48,3,2024,1,19
SUP0210104,Transporte,"2024-01-19",0.05,"106",0,5.300000000000001,3,2024,1,19
SUP0010004,Productor,"2024-01-20",0.55,"37",0,20.35,3,2024,1,20
SUP0020009,Productor,"2024-01-20",0.55,"160",0,88.0,3,2024,1,20
SUP0030040,Productor,"2024-01-20",0.55,"52",0,28.6,3,2024,1,20
SUP0040040,Transporte,"2024-01-20",0.05,"249",0,12.450000000000001,3,2024,1,20
SUP0050100,Productor,"2024-01-20",0.58,"267",0,154.85999999999999,3,2024,1,20
SUP0060101,Transporte,"2024-01-20",0.05,"267",0,13.350000000000001,3,2024,1,20
SUP0070043,Productor,"2024-01-20",0.55,"40",0,22.0,3,2024,1,20
SUP0080045,Productor,"2024-01-20",0.55,"23",0,12.65,3,2024,1,20
SUP0090081,Productor,"2024-01-20",0.55,"80",0,44.0,3,2024,1,20
SUP0100080,Productor,"2024-01-20",0.55,"25",0,13.750000000000002,3,2024,1,20
SUP0110083,Productor,"2024-01-20",0.65,"215",0,139.75,3,2024,1,20
SUP0120053,Productor,"2024-01-20",0.58,"142",0,82.36,3,2024,1,20
SUP0130064,Productor,"2024-01-20",0.55,"48",0,26.400000000000002,3,2024,1,20
SUP0140044,Productor,"2024-01-20",0.55,"25",0,13.750000000000002,3,2024,1,20
SUP0160103,Transporte,"2024-01-20",0.05,"598",0,29.900000000000002,3,2024,1,20
SUP0170068,Productor,"2024-01-20",0.65,"302",0,196.3,3,2024,1,20
SUP0200104,Productor,"2024-01-20",0.58,"111",0,64.38,3,2024,1,20
SUP0210104,Transporte,"2024-01-20",0.05,"111",0,5.550000000000001,3,2024,1,20
SUP0230091,Productor,"2024-01-20",2.25,"43",0,96.75,3,2024,1,20
